Name,Sector,City,State,Founded_Year,Funding_Stage,Investment_Type,Amount_Raised,Investors_Count,Valuation_Post_Funding,Revenue,Profitability,Number_of_Employees,Tech_Stack,Customer_Base_Size,Growth_Rate,Exit_Status,Social_Media_Followers,Patents,ESG_Score,Diversity_Index,Net_Impact_Score,Funding_Year
Startup_634,AgriTech,Bangalore,Tamil Nadu,2009,Series B,Grant,471691,9,61321275,4311076,Yes,107,AR/VR,85991,33.13,Yes,99422,2,5.3,21.47,2.66,2020
Startup_635,AgriTech,Bangalore,Delhi,2022,Series B,Equity,4961893,7,32853775,2458336,Yes,230,AR/VR,65299,23.8,Yes,90173,3,3.04,27.86,2.65,2017
Startup_636,HealthTech,Delhi,Tamil Nadu,2010,Series C,Debt,8521494,7,49952860,2574384,No,183,AI,6790,28.5,Yes,83607,20,4.56,29.69,2.46,2019
Startup_637,EdTech,Bangalore,Tamil Nadu,2000,IPO,Convertible Note,3817276,1,17458461,622050,No,316,Cloud,91461,48.63,No,35810,10,6.68,46.63,1.57,2018
Startup_638,HealthTech,Bangalore,Delhi,2002,Series B,Debt,9296717,3,89453138,247391,Yes,31,AR/VR,76967,43.61,Yes,9805,14,6.69,23.79,1.71,2017
Startup_639,EdTech,Mumbai,Tamil Nadu,2022,IPO,Convertible Note,4167703,2,67456606,1823511,Yes,232,IoT,92907,9.51,Yes,3873,19,2.51,63.05,9.66,2023
Startup_640,TravelTech,Bangalore,Delhi,2005,Seed,Convertible Note,1531289,8,64237047,4652213,No,284,Blockchain,60077,43.85,Yes,36926,13,8.67,76.07,6.37,2015
Startup_641,AgriTech,Bangalore,Maharashtra,2002,Series C,Debt,8749720,3,55391685,326272,Yes,282,AR/VR,52095,29.32,Yes,12091,15,1.76,50.29,4.6,2021
Startup_642,TravelTech,Hyderabad,Tamil Nadu,2003,Series D,Grant,1773220,6,99241098,1391522,Yes,82,Blockchain,14055,7.04,Yes,24447,13,1.87,68.38,7.3,2020
Startup_643,FinTech,Chennai,Telangana,2022,Series A,Grant,4331559,5,13933662,1315638,Yes,411,IoT,16133,45.82,Yes,22311,19,1.06,51.79,8.11,2019
Startup_644,FoodTech,Pune,Karnataka,2011,Seed,Grant,9550136,4,33349907,4368259,No,357,IoT,65805,30.51,No,75221,3,6.27,20.54,4.07,2023
Startup_645,HealthTech,Delhi,Karnataka,2015,Series C,Equity,6601221,9,25938815,4033635,No,52,Big Data,9663,14.54,Yes,98583,9,8.73,42.75,5.83,2018
Startup_646,TravelTech,Delhi,Tamil Nadu,2007,Series B,Debt,7393389,2,68823229,2355776,Yes,463,AR/VR,88974,23.86,Yes,25564,4,5.14,50.57,3.38,2021
Startup_647,FoodTech,Chennai,Delhi,2008,Series D,Convertible Note,2104638,3,19211323,1547673,No,483,AR/VR,28057,20.07,No,92347,2,6.94,52.29,8.35,2022
Startup_648,HealthTech,Mumbai,Delhi,2004,Series D,Equity,2080571,9,81289482,4869795,Yes,41,AI,25874,46.17,Yes,21172,13,8.72,64.87,4.25,2022
Startup_649,EdTech,Bangalore,Tamil Nadu,2011,Series B,Debt,1469684,1,45381027,2049381,No,162,AI,46998,47.13,No,70406,0,6.14,47.07,2.05,2023
Startup_650,FinTech,Mumbai,Maharashtra,2013,Series D,Debt,6422706,3,3839851,127807,No,120,AR/VR,8173,26.13,Yes,43272,16,6.89,74.71,8.46,2021
Startup_651,Retail,Pune,Maharashtra,2006,Seed,Convertible Note,4720239,10,78756835,1248367,Yes,458,IoT,37943,38.87,No,47261,5,1.67,69.52,7.92,2017
Startup_652,EdTech,Bangalore,Tamil Nadu,2006,Seed,Grant,7341426,4,77762578,3572138,Yes,382,IoT,97229,40.96,Yes,82112,9,6.79,67.44,8.86,2022
Startup_653,FinTech,Mumbai,Maharashtra,2013,Series C,Equity,4258098,7,53917570,1712179,No,421,IoT,41242,23.86,No,10382,5,5.7,31.85,6.29,2020
Startup_654,TravelTech,Mumbai,Telangana,2012,Seed,Convertible Note,2656873,2,4981573,2692418,No,201,IoT,68281,12.62,Yes,78710,10,5.52,69.75,1.12,2022
Startup_655,FoodTech,Mumbai,Telangana,2008,Series A,Grant,5567534,10,44876849,1587080,No,350,Big Data,55535,31.46,No,77188,0,8.18,60.96,8.13,2019
Startup_656,FoodTech,Delhi,Delhi,2014,Series A,Equity,338071,4,72875767,2143421,Yes,468,Big Data,91728,17.02,Yes,86374,10,7.97,59.0,4.57,2017
Startup_657,FoodTech,Mumbai,Tamil Nadu,2009,Series B,Convertible Note,8736576,1,24745595,2416419,Yes,82,Cloud,82440,47.21,No,64792,7,7.63,25.69,2.72,2017
Startup_658,Retail,Bangalore,Karnataka,2021,Series B,Equity,6634433,7,33605614,2134939,Yes,448,Big Data,76104,27.94,No,71220,12,4.76,23.2,7.59,2019
Startup_659,TravelTech,Delhi,Telangana,2021,IPO,Grant,1167857,7,71090764,485191,Yes,397,Cloud,45181,8.81,Yes,85868,9,1.62,66.44,4.51,2020
Startup_660,EdTech,Mumbai,Tamil Nadu,2019,Series A,Convertible Note,1478759,1,31168701,4712291,Yes,267,Big Data,69405,12.15,Yes,87226,13,5.21,24.86,7.71,2016
Startup_661,FinTech,Pune,Tamil Nadu,2022,IPO,Convertible Note,1409540,7,37507391,4911516,No,420,Big Data,72187,13.6,No,66507,9,3.91,48.14,1.99,2020
Startup_662,TravelTech,Mumbai,Maharashtra,2018,Series B,Grant,649210,6,86766474,868311,Yes,194,AR/VR,6567,39.5,Yes,95679,19,6.9,45.79,7.67,2023
Startup_663,TravelTech,Chennai,Delhi,2009,Series C,Equity,1172840,2,24079400,4325777,No,282,Cloud,27245,24.97,Yes,68054,5,1.85,38.29,7.73,2021
Startup_664,AgriTech,Hyderabad,Telangana,2020,Seed,Grant,2077793,4,63783629,2930394,Yes,260,Blockchain,10737,22.2,Yes,1871,17,2.1,29.33,9.24,2015
Startup_665,EdTech,Pune,Tamil Nadu,2016,Series C,Debt,3121906,4,7342452,502696,No,95,AI,87743,44.98,No,84741,15,9.62,42.01,2.56,2023
Startup_666,HealthTech,Delhi,Tamil Nadu,2017,IPO,Grant,840291,10,41407352,2701793,No,23,Cloud,22065,24.74,No,7618,3,8.73,62.09,9.94,2016
Startup_667,FinTech,Bangalore,Tamil Nadu,2021,Series B,Grant,8765904,6,78614072,201134,Yes,76,Blockchain,74652,31.72,No,41581,10,1.54,71.34,7.6,2015
Startup_668,EdTech,Bangalore,Karnataka,2021,Series D,Grant,1112225,7,9812875,3208945,No,345,Big Data,5592,15.07,Yes,3138,11,6.33,25.26,4.85,2016
Startup_669,HealthTech,Mumbai,Karnataka,2001,IPO,Equity,9789473,1,67533629,4280902,No,91,Cloud,83849,32.83,No,92823,19,7.06,64.98,4.0,2016
Startup_670,HealthTech,Bangalore,Delhi,2013,Series C,Debt,2872133,4,26200480,4761082,No,492,AI,88876,18.18,Yes,96703,10,8.4,62.59,6.25,2022
Startup_671,TravelTech,Mumbai,Delhi,2009,Seed,Convertible Note,3167533,5,59324359,1123269,No,302,AI,64605,8.36,No,48568,13,1.05,41.54,5.2,2016
Startup_672,AgriTech,Mumbai,Telangana,2018,Seed,Grant,3623874,10,40668178,1399393,No,321,Big Data,43265,14.69,Yes,56049,5,6.62,77.07,2.27,2019
Startup_673,FoodTech,Delhi,Karnataka,2005,Series B,Convertible Note,3655568,6,54723516,1319394,Yes,267,AI,48824,48.11,No,36668,3,8.56,46.02,8.4,2021
Startup_674,FoodTech,Pune,Delhi,2002,Series B,Grant,6438083,2,44234518,819063,No,104,AR/VR,75700,20.76,Yes,44117,0,9.22,75.58,1.45,2015
Startup_675,HealthTech,Mumbai,Telangana,2011,Seed,Grant,6455107,1,23618363,3950329,No,392,AR/VR,59383,8.51,No,79172,8,6.5,28.96,4.11,2020
Startup_676,FinTech,Delhi,Delhi,2004,Series A,Equity,9704966,10,13618126,1455902,Yes,44,IoT,51925,32.15,Yes,36058,5,4.85,54.66,9.04,2021
Startup_677,FinTech,Delhi,Delhi,2020,Series C,Grant,2227570,8,37106051,350601,Yes,277,Big Data,9834,9.13,Yes,58714,0,8.87,27.27,8.23,2021
Startup_678,EdTech,Chennai,Telangana,2013,IPO,Grant,1853248,8,20840627,4355544,Yes,131,AR/VR,58766,27.43,Yes,33299,0,1.49,31.22,1.59,2018
Startup_679,Retail,Pune,Tamil Nadu,2003,IPO,Grant,9665647,8,90623128,3676887,Yes,211,Blockchain,96694,33.12,No,93440,11,1.69,41.26,5.71,2023
Startup_680,FinTech,Mumbai,Karnataka,2021,Seed,Convertible Note,2621241,4,18537096,2608045,No,369,AR/VR,25627,49.51,No,80662,9,3.56,56.89,8.71,2020
Startup_681,TravelTech,Delhi,Maharashtra,2013,Series C,Debt,8221699,9,99753256,3089012,No,481,AI,92593,13.81,No,37636,15,8.09,70.46,6.39,2017
Startup_682,Retail,Mumbai,Delhi,2005,IPO,Debt,2536416,3,64683223,2593639,No,403,Cloud,44377,37.97,Yes,75224,16,9.26,49.45,2.65,2021
Startup_683,TravelTech,Delhi,Karnataka,2007,Series D,Grant,3491705,7,43027776,2892134,No,391,AI,63524,5.03,Yes,36859,2,6.1,61.08,4.71,2019
Startup_684,TravelTech,Pune,Karnataka,2001,Seed,Grant,8809650,6,56197777,2014568,No,489,AR/VR,61894,42.78,No,38730,16,8.75,60.42,1.43,2019
Startup_685,Retail,Bangalore,Tamil Nadu,2006,Series B,Convertible Note,6229608,8,87199304,2686467,Yes,271,AI,18986,10.98,No,35185,3,9.01,30.29,4.32,2023
Startup_686,TravelTech,Hyderabad,Maharashtra,2006,Series C,Debt,2850150,1,34725915,1959094,No,138,AR/VR,55169,48.72,No,91149,18,2.21,33.44,5.56,2015
Startup_687,EdTech,Pune,Maharashtra,2019,Series D,Grant,5038724,7,88141425,1799164,Yes,159,AI,62198,37.28,Yes,30978,7,3.77,51.79,2.59,2021
Startup_688,TravelTech,Delhi,Delhi,2007,Series C,Debt,6479557,10,67292513,2476556,Yes,221,Big Data,91821,34.46,Yes,50385,8,8.74,21.2,7.77,2020
Startup_689,Retail,Delhi,Tamil Nadu,2015,Seed,Convertible Note,4136008,2,22549034,2901520,No,38,Big Data,99596,9.36,Yes,80862,10,6.7,48.28,6.55,2022
Startup_690,FinTech,Mumbai,Tamil Nadu,2013,Series B,Convertible Note,6205031,7,51028289,2656922,Yes,429,Blockchain,84859,14.59,Yes,80404,2,5.69,42.04,2.01,2021
Startup_691,FinTech,Delhi,Tamil Nadu,2021,Series C,Equity,6499613,5,73806600,1363168,Yes,497,Big Data,16246,8.63,No,85346,10,6.86,34.73,6.18,2022
Startup_692,FoodTech,Chennai,Delhi,2001,IPO,Equity,1073115,4,20562980,4708120,No,330,Cloud,87718,29.99,Yes,91197,3,9.56,69.88,1.26,2023
Startup_693,FinTech,Bangalore,Tamil Nadu,2008,Seed,Convertible Note,4755331,1,33514790,1541218,No,155,IoT,98914,34.56,Yes,93756,16,1.41,75.73,1.99,2021
Startup_694,FoodTech,Delhi,Maharashtra,2019,Series A,Grant,5127138,2,32857626,3049146,Yes,106,Big Data,33166,28.37,No,29796,3,2.65,57.15,4.48,2019
Startup_695,FoodTech,Delhi,Telangana,2005,Series B,Grant,3256158,6,60255864,2750951,No,256,IoT,41135,29.05,Yes,84142,16,5.27,64.42,7.99,2019
Startup_696,FinTech,Chennai,Telangana,2000,Series A,Debt,1693863,7,28683061,2721910,No,367,IoT,55944,16.53,Yes,51164,20,1.41,39.08,7.34,2017
Startup_697,AgriTech,Hyderabad,Karnataka,2015,Seed,Debt,7291037,10,46756013,261619,Yes,75,IoT,52853,16.86,Yes,87423,8,5.46,27.1,1.66,2022
Startup_698,FoodTech,Mumbai,Maharashtra,2006,Series A,Equity,6673134,6,39906133,3244848,No,458,Big Data,94783,20.86,Yes,50162,1,9.5,22.56,3.47,2015
Startup_699,FoodTech,Chennai,Delhi,2011,Series D,Debt,5056769,3,52675496,2288659,Yes,62,AI,30067,21.59,No,10236,19,9.13,28.22,8.16,2020
Startup_700,FoodTech,Mumbai,Tamil Nadu,2015,Series D,Grant,4353187,9,84136496,134471,Yes,17,AR/VR,84350,6.28,Yes,36144,14,2.57,52.67,2.76,2019
Startup_701,FinTech,Bangalore,Delhi,2022,Series A,Grant,7384931,3,66614174,539782,Yes,148,IoT,75294,38.35,No,11150,5,4.2,48.43,2.92,2017
Startup_702,TravelTech,Delhi,Tamil Nadu,2005,Series C,Convertible Note,2575841,9,1156462,1626697,No,76,Big Data,39111,31.91,No,48188,4,1.63,59.48,7.27,2019
Startup_703,Retail,Delhi,Maharashtra,2010,Seed,Debt,8265338,3,96611957,3062842,No,485,Blockchain,32094,42.29,No,31072,9,9.75,50.98,5.49,2017
Startup_704,Retail,Delhi,Telangana,2009,IPO,Debt,8214346,10,67539511,4022819,Yes,375,Cloud,13347,37.02,Yes,9567,17,2.15,33.93,5.23,2016
Startup_705,EdTech,Bangalore,Telangana,2019,Series B,Convertible Note,7231063,4,36210726,3296429,Yes,113,Blockchain,27791,40.9,No,12390,0,5.11,69.16,7.48,2017
Startup_706,AgriTech,Bangalore,Tamil Nadu,2009,Series A,Convertible Note,8356716,3,65248956,455567,Yes,390,Cloud,54834,44.86,No,29899,12,8.88,30.45,7.66,2017
Startup_707,HealthTech,Hyderabad,Telangana,2014,Series C,Convertible Note,2052555,4,85070413,4195013,No,11,AI,37169,45.85,No,8587,8,6.27,69.41,2.83,2018
Startup_708,FoodTech,Chennai,Karnataka,2001,Seed,Convertible Note,2340497,6,39182148,2501370,No,478,AR/VR,87971,26.45,No,33656,6,4.05,28.54,9.8,2015
Startup_709,AgriTech,Mumbai,Tamil Nadu,2003,Series B,Equity,7866659,10,58713112,406589,No,413,Cloud,49327,12.55,Yes,32940,13,2.65,76.74,9.86,2018
Startup_710,AgriTech,Hyderabad,Maharashtra,2021,IPO,Debt,1099379,7,55865049,1751731,No,170,Blockchain,63975,29.96,No,73339,9,1.69,52.84,4.57,2019
Startup_711,EdTech,Mumbai,Telangana,2017,Series D,Convertible Note,6526257,6,1906180,1220372,No,440,Cloud,37691,18.59,Yes,64935,20,7.73,55.11,6.49,2020
Startup_712,HealthTech,Mumbai,Tamil Nadu,2006,Series A,Grant,9353567,3,6514670,2600111,Yes,358,IoT,40053,17.22,No,40015,19,1.92,39.16,5.07,2020
Startup_713,FinTech,Bangalore,Karnataka,2002,IPO,Grant,2132384,1,95254410,4744873,No,198,AR/VR,37601,44.38,No,88254,5,5.47,39.92,6.01,2023
Startup_714,FinTech,Bangalore,Delhi,2008,IPO,Grant,8122408,2,15972606,4538329,Yes,442,Big Data,57348,31.79,No,38798,17,6.48,24.67,2.08,2021
Startup_715,Retail,Chennai,Telangana,2012,Series D,Equity,3565038,4,87914382,1027804,Yes,268,AI,94651,28.04,Yes,67768,10,1.38,28.58,3.22,2016
Startup_716,HealthTech,Delhi,Maharashtra,2020,IPO,Convertible Note,4000718,2,60240014,1588833,Yes,273,Blockchain,42311,26.83,Yes,69621,16,9.32,22.77,3.85,2016
Startup_717,HealthTech,Bangalore,Telangana,2009,Seed,Convertible Note,2876191,7,90142742,4417395,No,224,Cloud,78001,47.88,Yes,11225,7,2.79,60.25,8.04,2017
Startup_718,TravelTech,Delhi,Karnataka,2004,Seed,Equity,5268378,7,86818146,1226458,Yes,488,AI,91535,28.89,No,60593,9,8.47,62.75,8.03,2021
Startup_719,EdTech,Hyderabad,Delhi,2007,Series D,Equity,5816437,9,54067014,4771079,Yes,307,Blockchain,89382,34.88,Yes,9499,11,1.61,28.48,2.24,2020
Startup_720,Retail,Chennai,Karnataka,2021,Series D,Grant,7065839,7,47892497,4220788,Yes,314,AR/VR,7117,13.05,Yes,9567,14,2.64,22.97,8.57,2020
Startup_721,HealthTech,Mumbai,Delhi,2016,Series B,Debt,5754619,7,2167984,3499616,Yes,361,AR/VR,20943,39.4,Yes,17452,1,1.05,71.93,5.21,2019
Startup_722,EdTech,Mumbai,Maharashtra,2006,Series D,Debt,5736923,1,82314891,4464320,No,392,AI,18647,24.41,Yes,50151,19,9.33,64.72,6.63,2021
Startup_723,Retail,Chennai,Karnataka,2019,Series D,Grant,7569068,2,64664217,2097912,Yes,319,Blockchain,82168,33.12,No,63409,16,3.61,41.19,9.07,2017
Startup_724,Retail,Bangalore,Telangana,2005,Series C,Equity,2904926,8,61767333,593082,No,395,Blockchain,93503,17.98,Yes,56227,10,6.32,33.56,6.78,2019
Startup_725,AgriTech,Delhi,Delhi,2014,Series C,Convertible Note,1578651,1,68324354,337643,No,435,Big Data,49952,14.51,Yes,30595,18,5.74,35.79,3.43,2017
Startup_726,HealthTech,Chennai,Tamil Nadu,2014,Series A,Debt,6358656,6,39905625,2690391,Yes,95,IoT,78848,49.07,Yes,30446,13,5.27,20.77,3.46,2023
Startup_727,FinTech,Pune,Delhi,2002,Series C,Debt,6571439,6,6442895,3396090,Yes,414,Big Data,68301,43.4,Yes,6249,4,3.95,67.84,8.38,2023
Startup_728,Retail,Chennai,Maharashtra,2016,Seed,Grant,4812533,3,85509287,606775,No,178,Cloud,15275,34.86,Yes,31088,11,6.46,42.32,3.32,2017
Startup_729,EdTech,Chennai,Maharashtra,2012,Series C,Equity,1521313,5,93570993,717464,Yes,305,AI,10869,32.51,No,35926,4,1.48,35.94,1.04,2023
Startup_730,EdTech,Bangalore,Maharashtra,2003,Series B,Equity,5173056,3,60075617,392254,No,320,Big Data,62632,5.96,Yes,10320,4,6.25,41.69,9.39,2015
Startup_731,AgriTech,Bangalore,Tamil Nadu,2008,Series C,Equity,7428978,9,2201322,2851293,Yes,147,Cloud,74733,11.37,No,40862,9,1.01,58.36,5.51,2023
Startup_732,HealthTech,Bangalore,Karnataka,2023,Series B,Grant,2857749,7,92227387,2199611,No,163,Big Data,78873,19.0,Yes,92600,6,9.05,30.71,4.58,2022
Startup_733,FinTech,Pune,Telangana,2007,Series C,Convertible Note,1318599,3,95348168,182966,No,362,Big Data,32744,47.03,Yes,15176,16,4.63,64.25,3.01,2023
Startup_734,AgriTech,Pune,Delhi,2009,Series B,Debt,6827562,4,52637413,2525802,Yes,455,Blockchain,18121,34.18,No,15413,8,9.82,50.82,3.69,2018
Startup_735,TravelTech,Chennai,Delhi,2008,Seed,Equity,6716667,2,68320330,4480335,Yes,169,AI,51971,35.68,Yes,19168,6,4.4,59.01,3.13,2022
Startup_736,TravelTech,Mumbai,Delhi,2000,Series C,Grant,255485,7,92648603,864605,No,156,AR/VR,63057,45.57,Yes,94127,3,8.92,29.08,1.28,2015
Startup_737,Retail,Mumbai,Maharashtra,2019,Series C,Grant,9396460,4,48312715,2164621,No,494,AR/VR,9555,7.12,Yes,59808,13,9.15,72.05,6.64,2016
Startup_738,HealthTech,Chennai,Delhi,2023,Series C,Grant,207690,8,29110738,2913451,No,310,AI,15740,26.25,Yes,69519,17,1.56,43.4,7.52,2020
Startup_739,HealthTech,Hyderabad,Delhi,2010,Seed,Grant,4694677,6,92130935,2588940,No,491,Cloud,69716,26.24,Yes,35994,2,7.4,44.91,3.85,2020
Startup_740,EdTech,Chennai,Tamil Nadu,2020,Series D,Debt,2862664,8,57388318,3297289,No,464,Blockchain,60011,32.44,No,35057,18,8.08,20.63,9.87,2021
Startup_741,TravelTech,Hyderabad,Maharashtra,2012,Series A,Grant,8562877,8,81796170,1625629,No,423,AI,73593,25.66,Yes,16490,20,4.9,74.2,8.94,2018
Startup_742,Retail,Pune,Karnataka,2007,Series B,Debt,759008,2,56206187,3123652,No,19,AI,84806,9.05,No,12137,11,4.39,55.59,4.79,2022
Startup_743,Retail,Bangalore,Karnataka,2001,Series C,Grant,4998688,4,22318439,534440,Yes,195,Cloud,5553,48.08,Yes,58621,5,1.35,75.51,8.75,2015
Startup_744,Retail,Chennai,Maharashtra,2000,Series A,Grant,6546612,10,98505074,1922343,Yes,173,AR/VR,6144,41.83,Yes,88792,2,4.54,69.91,3.77,2023
Startup_745,EdTech,Mumbai,Tamil Nadu,2002,Series C,Grant,7446204,4,27294782,3769890,No,166,AI,70638,28.6,Yes,87664,8,4.79,31.22,6.9,2017
Startup_746,FinTech,Pune,Telangana,2020,Series D,Grant,252585,8,28615641,3696322,Yes,379,AR/VR,74029,39.89,Yes,83080,18,9.15,45.72,3.02,2022
Startup_747,AgriTech,Pune,Maharashtra,2009,Series B,Equity,6556647,7,82061222,2619874,Yes,426,IoT,52205,27.09,No,84829,2,5.62,28.94,5.95,2020
Startup_748,FoodTech,Hyderabad,Tamil Nadu,2015,Series C,Convertible Note,6976949,3,46259115,623966,Yes,90,AI,26346,18.21,Yes,21990,13,8.86,59.73,6.78,2022
Startup_749,TravelTech,Bangalore,Telangana,2008,Series B,Grant,5802507,7,60919798,4708580,Yes,246,AI,23071,18.78,Yes,45820,11,2.29,27.62,7.38,2018
Startup_750,TravelTech,Delhi,Maharashtra,2001,Series B,Convertible Note,3813962,8,2788156,3395346,No,427,Cloud,23577,18.19,No,17991,5,8.84,63.56,4.78,2021
Startup_751,FinTech,Chennai,Telangana,2001,Series C,Debt,5856614,10,14827499,1430513,Yes,70,Blockchain,56929,27.25,Yes,22886,15,9.1,20.44,5.32,2017
Startup_752,EdTech,Pune,Karnataka,2023,Series B,Grant,2470723,8,46833336,2705909,No,332,AI,70419,20.94,No,20700,13,4.93,43.9,6.2,2023
Startup_753,AgriTech,Chennai,Delhi,2016,IPO,Debt,9740233,4,84396131,2616565,Yes,415,Blockchain,84062,11.12,Yes,53197,10,2.11,55.14,8.54,2015
Startup_754,TravelTech,Hyderabad,Maharashtra,2023,Series C,Debt,9131390,10,67610127,1570728,No,166,Blockchain,61409,31.81,No,63378,17,7.89,27.55,5.17,2022
Startup_755,Retail,Delhi,Maharashtra,2009,Series A,Grant,9288566,10,87704094,4561717,Yes,174,Blockchain,64044,12.68,No,60314,7,8.6,63.6,7.74,2019
Startup_756,Retail,Bangalore,Telangana,2002,IPO,Convertible Note,687929,2,26104292,2971363,No,51,AI,45539,27.94,No,20509,5,2.34,77.17,5.98,2021
Startup_757,FinTech,Hyderabad,Telangana,2007,Series D,Grant,2800031,5,28241883,3796591,Yes,154,Big Data,47892,40.6,Yes,73213,9,6.99,22.19,6.21,2019
Startup_758,FinTech,Delhi,Telangana,2006,Series D,Convertible Note,8621481,6,43263224,3375197,Yes,71,Blockchain,48250,19.82,Yes,8917,9,3.35,22.68,4.77,2018
Startup_759,TravelTech,Chennai,Maharashtra,2013,Series C,Convertible Note,8016246,2,57246019,1197974,No,296,Blockchain,12321,38.69,Yes,67523,13,6.52,71.69,9.14,2021
Startup_760,EdTech,Hyderabad,Karnataka,2009,Series B,Convertible Note,5374297,8,38474440,3190539,Yes,423,Big Data,48573,49.94,Yes,21492,10,2.78,64.5,7.56,2023
Startup_761,FoodTech,Delhi,Telangana,2003,Seed,Grant,5016306,6,59931714,2590613,Yes,137,IoT,7648,32.48,Yes,26188,14,5.28,44.83,4.04,2016
Startup_762,EdTech,Bangalore,Delhi,2012,Series B,Convertible Note,4696202,4,14384089,3498858,No,302,AR/VR,61930,41.36,No,62536,20,8.47,53.75,9.38,2015
Startup_763,HealthTech,Chennai,Delhi,2002,Series B,Equity,3831868,10,19364081,1800176,No,282,AI,29094,43.61,No,8022,14,7.45,37.22,6.69,2020
Startup_764,Retail,Mumbai,Delhi,2019,Series B,Debt,6987541,9,36620731,2292453,Yes,235,Big Data,29522,24.16,Yes,43157,3,1.17,25.84,9.72,2023
Startup_765,AgriTech,Bangalore,Delhi,2011,Series C,Grant,5633234,6,88098109,2151722,No,194,Cloud,6529,11.04,No,73196,9,8.89,23.91,2.18,2017
Startup_766,HealthTech,Delhi,Karnataka,2000,Seed,Debt,5492488,1,82770617,2933044,No,475,AI,5511,16.16,Yes,34999,8,8.87,51.14,9.2,2019
Startup_767,EdTech,Mumbai,Delhi,2004,Series B,Grant,7544180,10,82430077,2885792,No,312,Cloud,24978,45.78,No,38086,1,6.37,51.67,4.64,2023
Startup_768,FinTech,Mumbai,Delhi,2007,IPO,Convertible Note,948669,3,2145342,4253264,Yes,355,IoT,42449,23.96,Yes,2074,11,5.9,35.6,1.46,2015
Startup_769,EdTech,Delhi,Delhi,2021,Seed,Debt,1482589,10,14476299,3300646,No,231,Big Data,50474,8.29,Yes,49414,12,1.58,31.96,5.42,2017
Startup_770,AgriTech,Pune,Maharashtra,2007,Series B,Grant,3995801,2,20931117,3456649,Yes,55,Blockchain,12290,46.79,Yes,84230,19,8.97,62.39,8.8,2023
Startup_771,FinTech,Chennai,Maharashtra,2023,Series C,Convertible Note,4877621,9,45104867,343918,Yes,139,AI,29691,21.45,Yes,30629,3,2.21,63.12,1.84,2018
Startup_772,FoodTech,Mumbai,Karnataka,2020,Series D,Grant,1661826,7,15864524,2530738,No,136,Cloud,55699,6.43,No,22726,5,4.1,35.24,2.18,2016
Startup_773,Retail,Chennai,Tamil Nadu,2002,Series C,Grant,8442059,2,20341185,4062515,Yes,234,Big Data,70327,47.18,No,54598,10,3.91,65.4,5.69,2021
Startup_774,EdTech,Pune,Tamil Nadu,2020,Series B,Debt,8506256,4,64170643,2606413,Yes,162,Big Data,63878,26.87,No,63108,15,9.6,25.25,7.53,2022
Startup_775,HealthTech,Mumbai,Karnataka,2003,Seed,Grant,1196876,1,99569628,948904,Yes,166,IoT,37578,15.75,Yes,6645,7,8.54,51.46,3.44,2023
Startup_776,FoodTech,Bangalore,Maharashtra,2010,Series A,Equity,1135715,4,46079569,1732514,No,351,Big Data,38781,23.52,Yes,96842,15,9.36,68.28,5.6,2015
Startup_777,AgriTech,Hyderabad,Delhi,2015,Seed,Convertible Note,137477,9,83071718,3157960,No,497,AR/VR,32880,48.55,Yes,54955,3,3.41,34.3,6.45,2019
Startup_778,FinTech,Delhi,Tamil Nadu,2004,Seed,Convertible Note,9953801,8,49799717,3534633,Yes,157,AR/VR,7555,9.1,Yes,66754,16,3.15,32.38,7.18,2017
Startup_779,FoodTech,Chennai,Maharashtra,2008,Series D,Grant,2930811,2,53675262,3374921,No,492,AI,3827,42.86,Yes,32243,19,3.5,47.46,4.04,2017
Startup_780,EdTech,Bangalore,Delhi,2008,Series D,Grant,8202674,6,97352409,3299379,Yes,342,IoT,55641,29.31,Yes,34978,18,6.71,43.13,9.36,2018
Startup_781,AgriTech,Hyderabad,Karnataka,2012,Series D,Debt,5369804,4,7662743,700736,Yes,285,Big Data,38460,30.81,No,25753,18,3.9,28.2,4.37,2022
Startup_782,HealthTech,Pune,Maharashtra,2011,Series A,Convertible Note,9063174,9,99835038,2026416,Yes,162,AI,11307,45.78,Yes,25052,4,1.61,32.63,7.92,2023
Startup_783,FoodTech,Pune,Maharashtra,2014,Series C,Debt,9911645,1,16439687,3158800,Yes,111,Cloud,58489,12.66,Yes,51281,20,8.84,59.48,3.39,2016
Startup_784,AgriTech,Hyderabad,Karnataka,2022,Series D,Debt,3219924,8,46134866,3341570,No,265,Big Data,38729,24.49,No,57952,9,3.12,42.66,3.27,2018
Startup_785,AgriTech,Pune,Delhi,2005,Seed,Grant,9217108,4,7340404,3817640,Yes,164,Cloud,68382,43.58,Yes,44597,17,8.17,40.31,2.75,2020
Startup_786,FoodTech,Mumbai,Telangana,2013,Series B,Grant,7684373,10,38880052,2899777,No,318,AI,27497,7.97,No,42087,19,1.6,67.24,2.23,2019
Startup_787,FoodTech,Hyderabad,Karnataka,2018,Series A,Grant,8101075,8,44202951,4201140,Yes,114,Cloud,35806,37.69,No,38278,14,3.49,47.49,8.86,2016
Startup_788,TravelTech,Delhi,Maharashtra,2021,Series C,Grant,5079559,3,93432921,3339654,Yes,219,Big Data,48524,39.25,Yes,13916,7,9.99,65.69,8.97,2015
